,air force,akron,alabama,app state,arizona,arizona state,arkansas,arkansas state,army,auburn,ball state,baylor,boise state,boston college,bowling green,buffalo,byu,california,central michigan,charlotte,cincinnati,clemson,coastal carolina,colorado,colorado state,duke,east carolina,eastern michigan,florida,florida atlantic,florida international,florida state,fresno state,georgia,georgia southern,georgia state,georgia tech,hawai'i,houston,illinois,indiana,iowa,iowa state,jacksonville state,james madison,kansas,kansas state,kennesaw state,kent state,kentucky,liberty,louisiana,louisiana tech,louisville,lsu,marshall,maryland,massachusetts,memphis,miami,miami (oh),michigan,michigan state,middle tennessee,minnesota,mississippi state,missouri,navy,nc state,nebraska,nevada,new mexico,new mexico state,north carolina,northern illinois,north texas,northwestern,notre dame,ohio,ohio state,oklahoma,oklahoma state,old dominion,ole miss,oregon,oregon state,penn state,pittsburgh,purdue,rice,rutgers,sam houston,san diego state,san josé state,smu,south alabama,south carolina,southern miss,south florida,stanford,syracuse,tcu,temple,tennessee,texas,texas a&m,texas state,texas tech,toledo,troy,tulane,tulsa,uab,ucf,ucla,uconn,ul monroe,unlv,usc,utah,utah state,utep,utsa,vanderbilt,virginia,virginia tech,wake forest,washington,washington state,western kentucky,western michigan,west virginia,wisconsin,wyoming
1091,0.8882515563426364,0.09532005096009065,8.116466766326196,1.876980544453002,0.276105727866658,0.34667126133212023,0.7764030519977185,0.13205973668397705,0.5039321076823892,4.194362642705428,0.10059828523713565,3.230150645623899,1.2533428696831213,0.26479089532021116,0.0971443596932518,0.09641426002178644,0.27037840506143657,0.26624474465926956,0.10084032275406657,0.1798313773909424,1.5442283040821299,8.588701504057058,0.13979693608304963,0.2962019443281444,0.15234734437516137,0.2397519192534055,0.18219747860043164,0.09881327455280824,5.991789698946571,0.35243472122863706,0.09975593223656405,0.3060238589719325,0.4598168472941792,8.140796954785946,0.14535598239259848,0.14183914853383284,0.22983792615131898,0.1424034063305091,0.26662755101272584,0.5742884959931768,0.6182511131942477,3.326040107892641,0.3472304265301556,0.09653042904329145,0.1381149670032725,0.26170188459772437,0.31627932644195783,0.09619237499144713,0.10355824214687886,1.409203871084773,0.10127150883009214,0.14792390393397586,0.10745436910227743,0.2956018655562971,7.595298283793292,0.13771001622228998,0.6131604602823599,0.5134374820531354,2.228336279110749,1.0720191935311068,0.10371810057942205,3.2572761193212028,1.2577840314100979,0.10506018346189797,4.057251445745557,1.1750791903939233,0.7647599173222603,1.59210177288152,0.47438468266514466,0.6297939136821172,0.14840217905976633,0.14787375065512548,0.09541534087592583,0.23463048174375667,0.10064027958093852,0.1773475988752404,1.1206594392514002,5.546757816029124,0.10194361363350046,8.401140414590353,7.338337858427763,0.9861947888202331,0.13990401658566615,0.7387383514293255,5.295786411167205,0.11477003923501092,6.101766061630087,0.24902477571602902,0.5986929551347132,0.18280255822840985,0.6001286824543297,0.10218956177454926,0.21923582447827,0.15055796752738346,0.3184632024900134,0.1357246280521725,0.765681643912563,0.13196759183872211,0.4606936321512862,0.6514195114344018,0.7260259706062808,1.118524263858139,0.17212696937047584,0.7564322514421186,1.941600896175534,1.4648122837012105,0.1307620842334191,0.2761217624260904,0.09715699487694439,0.14138369500249023,0.1719783437820807,0.18132807960092454,0.1930781713755362,2.2735262700578294,0.6004018151792905,0.49390300862188935,0.13054403637379175,0.14559240622818007,1.5249543518294493,2.3254283201588337,0.31561620362002046,0.10338632610812094,0.1771614354358824,0.7096949169983351,0.35152325600522283,0.5103621958772103,0.2671472191839645,2.303310919383481,1.062107543196018,0.10259766903221125,0.10077939085864146,0.7300643665087281,4.770378819633216,0.1516087633448865
1092,0.8910538535968614,0.09700808110203599,7.971219395076751,1.9225546619182527,0.27469365370925924,0.3322884647117296,0.8016092070152075,0.13755272665586396,0.4914738778709126,4.320568422413945,0.09595022133502377,3.263026619068816,1.2393767594152634,0.27665144340126596,0.09599568151417792,0.09257839699966205,0.28004336769694743,0.2614303050122199,0.10162698912176892,0.18506880113874893,1.5519506668608514,8.828771160473895,0.13933344544709927,0.3065742795996912,0.14765382315985454,0.23556851925503897,0.18052761746848991,0.09993517217853307,6.045802533390332,0.36818515699908066,0.09737822126328079,0.30029367574512694,0.4668394632831545,8.001841525340515,0.142408347567652,0.14005116333359674,0.24005486342918506,0.14074054281844198,0.26683863553942894,0.5914378835177057,0.6111693832941101,3.4884074781912124,0.3616934166211644,0.09182849034474629,0.1313974136931808,0.2711003595721736,0.31797238063683636,0.09933696460347412,0.10845769698371881,1.44124817713725,0.10054999817293565,0.14631198527931016,0.10919694075386147,0.2834242122079612,7.544202778301384,0.134295685505575,0.6088521550936781,0.5008363237887584,2.156182268336783,1.0552773568536702,0.10682198642138545,3.2820942249488634,1.2283911818491948,0.10471358918011638,4.091404474028169,1.2326399284845173,0.7600812515012979,1.533931783485955,0.4870566630460652,0.5983376625559736,0.14543533210478538,0.14970723112131706,0.09437283511867395,0.22719391356510787,0.09634749385188236,0.17935664392407485,1.1299827847116177,5.776483640755563,0.09810184006476175,8.786655714406054,7.2040683507951755,1.0160262434793712,0.13417447200053528,0.765891561127158,5.327061059029424,0.1168726794349932,5.8159838517703655,0.25665590432340973,0.58942076561139,0.1801396836687508,0.5964118316469001,0.10034246491668487,0.21752180628003268,0.14904383116859768,0.30884309780943786,0.14024717154085323,0.7507072884933629,0.12897234396552845,0.47234155002093176,0.6594022591669619,0.7345461720858392,1.1140576081370521,0.17477375958461203,0.7470746423531429,1.9375352771028829,1.4485974725612514,0.13357485144132805,0.2718609038522962,0.1004333640182651,0.13919482146259693,0.16466044985805148,0.1816447164543433,0.19701860916997327,2.1718428723888694,0.5963126485592725,0.4942542531266033,0.13692724355758382,0.1421321316128823,1.488142744920357,2.2364390317969214,0.3091761157748317,0.10008689712969432,0.17390367987412197,0.7448161854954538,0.3576560987467642,0.50420215788973,0.28034400992473685,2.2384344681440553,1.0217004268965442,0.0976627777493054,0.10459632657874621,0.7200385939741866,4.790231906392342,0.15385768903374172
1093,0.896289497036139,0.09372634939957061,8.065423885565723,1.8991498291520776,0.2730721713656706,0.33201793697495824,0.7914724112814376,0.1418978035755317,0.5031327830145361,4.398741535127526,0.09196104565423265,3.35527607946312,1.2651508787758468,0.2767303533710744,0.0912968790722872,0.0907268262774532,0.2690246097186788,0.26439523284789607,0.09988693324306468,0.18177984787933324,1.6019755155492317,9.179765574619621,0.14046059473138828,0.3065773513200683,0.14672715293600241,0.23880034769287992,0.174456204625859,0.10081628143250178,5.879536661684322,0.38299466367715024,0.09930933373881345,0.3040610593652048,0.48171808764642937,8.246279457795664,0.13617738669584148,0.1390710845719154,0.23303261730186933,0.13910249157765117,0.2737986792808047,0.5868963880591116,0.6130060135110471,3.5828034238317072,0.35388416421121305,0.0949072724496901,0.13082269200654065,0.27666156682674076,0.3157248425597788,0.09457154200342496,0.11342722257738555,1.4023393253003833,0.10437930516992096,0.14388860847101462,0.10659231662158965,0.29633051998258453,7.279069350480787,0.135178005477576,0.623870978441634,0.48355496364210754,2.213398854539682,1.0704123653142306,0.10873455193587205,3.176765883554769,1.2474924217349024,0.09971418507624162,4.2934883989201795,1.1941335096003107,0.7738681739596414,1.4872792197280127,0.47986303687113263,0.5785495765511265,0.1424017533629197,0.15455394708822592,0.0910509311662534,0.23505918124056818,0.09913109052083437,0.18654460700161493,1.0883222328258964,5.77012936103551,0.10173304133064806,8.527147815050702,7.3007719786433345,1.0291323860625734,0.1298327325078759,0.7878662823679259,5.289456502368385,0.116213422501371,5.6254582856134245,0.26932673492069453,0.5983625678656804,0.1817229435831355,0.6087607122885291,0.10257792425332807,0.2220087176259824,0.15283561940712131,0.3183681202969223,0.1395336547560827,0.7323451520754252,0.12665593712950562,0.4658576412625588,0.6721138105466177,0.7630884252085419,1.1426885839788479,0.16620385473275062,0.7587091554574327,1.961608262618462,1.5051162631451975,0.13561648030916523,0.28077018616325383,0.09786475718540925,0.14558708997735695,0.1714134056442187,0.18145801203206383,0.1954388183479664,2.262205981476789,0.5801468050745474,0.5010992932176771,0.1320197269178841,0.14559573387266117,1.4202632383125098,2.3380466312029973,0.32315482460510286,0.10431573751113442,0.1672241498123804,0.730739573963235,0.3582396653174921,0.5265425885535171,0.2726626283014453,2.1479961815296464,1.0225884470216726,0.09722559421347549,0.09945312761138803,0.7040099111629047,4.745860434219998,0.15945418090973432
1094,0.8598745797080339,0.09518106670406624,8.073906591160993,1.954292933849205,0.2608135880765787,0.3449019677928186,0.7984493581047722,0.13706214372174452,0.48675094733433694,4.581276398401639,0.09173192295294856,3.513059083167322,1.2721756004430935,0.2778426914836361,0.09144503703985044,0.08965415593436854,0.258544538533641,0.2711857853188893,0.09692334724840782,0.18162600211950763,1.58507541884147,9.221361011407696,0.13673063724987916,0.2952317363104768,0.15205088424075092,0.235809286624186,0.17542536395974756,0.10396956799529741,5.938430418768042,0.3828413221149457,0.10415912956602257,0.3149058411406497,0.4854497570135953,8.461098555579653,0.13579982163398494,0.13497268321038627,0.24209683470733215,0.13838818594579355,0.26664381513696706,0.5693326622788468,0.6431755296102053,3.613689294764069,0.3470708909923491,0.09419634757754984,0.1304308687911101,0.26760974397660114,0.32980603696787597,0.09495466484771026,0.11627255597694362,1.4161144399986147,0.10577841304548369,0.14810664343875615,0.11085914328539087,0.3095449760841776,7.331262669396067,0.1348577466612796,0.6169319164301892,0.4903003794945424,2.1802254699419157,1.0925421456232585,0.11045025219670371,3.206665525587973,1.2981269515527378,0.10271577289122467,4.233101702877974,1.1353240528643245,0.7510792794537018,1.5006546707627078,0.4712708667710342,0.5723174929728564,0.1361309352881022,0.15449186998985756,0.09011649700602076,0.22425330426701875,0.09574422903471694,0.19172559699670644,1.0823896669341468,5.624475737519027,0.09761558929248594,8.77554324534841,7.09623197377965,1.0149889093798965,0.13089745952636905,0.7998642084728173,5.257978585316008,0.11631938968811363,5.669815714413036,0.2730560465726631,0.5901290471824818,0.1773603158671486,0.6155685521082281,0.10243584472876716,0.22838167242066898,0.14941192838127287,0.31736908899070165,0.14319717937533413,0.7581357516840957,0.12991814256476855,0.46976264439961024,0.7029264579925308,0.7296684574919639,1.1019893900272617,0.170677529971037,0.7686952218680682,2.0012563776384713,1.5620356184951618,0.1409254259976702,0.2669035541248746,0.09341120944141003,0.14312579126427075,0.17640442585060723,0.18606146626999479,0.20210279711839213,2.2412383664587283,0.5877813854555942,0.5064467104320984,0.13619601000669906,0.15168171281312512,1.461891659708481,2.322738776493945,0.3258618146308173,0.10169256269289254,0.16176213045852703,0.7309275198202286,0.35904399834464135,0.5297178457066255,0.27652829220459446,2.225530449672511,1.0561642949200634,0.09702215318248958,0.09766160549074805,0.705821867720024,4.910015930041909,0.15301900652971925
1095,0.8184610587603444,0.09287365434448512,7.877355466127048,1.8896703543109086,0.2536515985356775,0.35991390872592605,0.7987295498303293,0.13924433659559576,0.5054955573534016,4.390737501412535,0.08738318707121291,3.413992083760865,1.2993944260409174,0.28889145868220295,0.09319446355220701,0.09281946648588534,0.2607527501103584,0.2844251828775137,0.09251721437441687,0.180619518322653,1.5836528096696465,9.067790210856543,0.14235948238924193,0.3079642633486709,0.1553230603367453,0.23456736249864862,0.1838764410789142,0.10588290119514897,6.225860454865425,0.38476678510110546,0.10205663834171314,0.31005742209819104,0.4614982452917822,8.103620578005831,0.13066567285572442,0.13622681740086473,0.23782737919972222,0.14074129824755396,0.2727464548226831,0.5450108019554407,0.6551410237267487,3.5761465591218164,0.3381120354878372,0.09059140742693333,0.12439481072250581,0.27491658213602505,0.31869561422871745,0.0917549402967756,0.11549697239754991,1.4299294201722643,0.10654278434983168,0.15087852155274423,0.11031353036822224,0.2964836843421771,7.4918915975211196,0.13242604818129422,0.6079441742234984,0.47449649038859854,2.203614296491237,1.1246999100031256,0.1146100659459712,3.300942305303514,1.3203437261326696,0.1006596520552399,4.2787436181420135,1.1416617692576514,0.7526805328753102,1.5722454224584579,0.49201333105765793,0.5666348194698202,0.1319309458422923,0.15859744220312869,0.08680448066952187,0.23419435705959918,0.09692712438069219,0.1981521267920015,1.087258769337022,5.606431723892045,0.10057153900291962,8.789651620215524,7.237904092524885,1.0321697798125176,0.1346765082621515,0.7989937279150505,5.202692193235987,0.11392451325696118,5.574859904600572,0.2742402201716694,0.5860584392155699,0.17864396165776988,0.5878219065589259,0.10741242769821596,0.22912922699624685,0.15046653630971102,0.33018539359251586,0.14413699801975202,0.780575677347119,0.1291588707539831,0.45385155277604755,0.6995557782477154,0.7236434234129879,1.0533454838212144,0.16922778188887394,0.7801950942206285,2.035952701153464,1.5587967361305695,0.14264156456967186,0.2703685762628587,0.09398795918429481,0.1494387198122335,0.1745766678679142,0.1806578918097122,0.19297607007349762,2.1415212145566045,0.5718122581748057,0.5146391739778925,0.13770902707219035,0.14427707263447814,1.5083691328224746,2.421532625375308,0.3223174857906604,0.10383703042885839,0.16144204959134112,0.6956306573862227,0.35725237970893453,0.5227049000958732,0.2886114158098779,2.3070546705269868,1.0268308413110103,0.0974996557797005,0.09455681371836894,0.7279789772860744,4.725485480518379,0.15019368819003023
1096,0.7794068920962828,0.09567144621092218,7.648347191243138,1.8405347863885528,0.24244675411024244,0.353336997492019,0.7732977975909662,0.1397089678615542,0.5086253067929286,4.340931111307479,0.08680065831745451,3.283401903240759,1.3093043220408218,0.2920903394534285,0.09110965257481084,0.09035931710162552,0.268853140977871,0.29512972503994717,0.09142736414287661,0.18608344628964293,1.5611098462058208,9.417448849994063,0.14727042269770368,0.30958453503018785,0.15038456754397037,0.24262108310632294,0.18958834069995306,0.10403814798933617,6.338185524435272,0.3948163933051684,0.09938525490937067,0.32135909385052885,0.44756281391862535,8.456973322677632,0.13580522452283733,0.13783049980364678,0.22686593990977438,0.13549511896099034,0.26431921706846456,0.5465461571055115,0.6548035453564993,3.5007286905271715,0.3374927298906902,0.08749282651832531,0.12017854431099763,0.27677854525614864,0.31523888460421345,0.09584654630985574,0.11644403161748897,1.4365839408750176,0.11042673167162172,0.15642377647004443,0.1088270210560906,0.2892252400520882,7.6656895535495115,0.13862630333350726,0.5898502412278853,0.49646530601225997,2.228224474214036,1.1068345783438418,0.11359931652889607,3.169811846093415,1.263736158067636,0.10416387983108215,4.1885207338695105,1.094961943888642,0.7587213745260672,1.5280891583337024,0.4785443392016912,0.5793120291246008,0.13780790574991558,0.1614786710238756,0.08631391720567409,0.22666536855314423,0.09600688097025539,0.19713549080868242,1.0845925304938733,5.746314966361375,0.09811452263591058,8.538683960051314,7.575378655095263,1.0405360283333853,0.13066491562532126,0.8172350585888687,5.301444811826722,0.11229353749055242,5.5578476551463405,0.26381351512903606,0.5609762501659469,0.1790408138673111,0.5625608843184137,0.10634732309995652,0.23955940585439742,0.15702020140382617,0.32472682094955485,0.1395625083265635,0.8026334245183312,0.12680760339406927,0.44219728422788557,0.6934547162847546,0.706252166138396,1.0617028696492607,0.1685089720076628,0.8000239860690838,2.077319497076635,1.5076260996584785,0.13842614460537353,0.2729199337754688,0.09375355223975569,0.14672766553408334,0.1711503324894403,0.18109171206931904,0.1958191249545897,2.1888975071946146,0.594403212059233,0.5047394248956119,0.13627331194620984,0.14742297462409407,1.4766849848902,2.314496824603761,0.32095809564100847,0.10885407852261224,0.1681949257897433,0.7276244313873407,0.339988349905884,0.5246006672436423,0.27796053381580593,2.3663680460995784,1.0522742421868856,0.1013290635547018,0.09134663068935626,0.7533184930413421,4.5848432388389435,0.15499583581565715
1097,0.8054901338874332,0.09372096233965428,7.908696206019394,1.793544567425106,0.2383582048402298,0.36473876744520417,0.737558901629277,0.13849014331891144,0.4936289838261366,4.4377168835168455,0.09049013492543459,3.271940980394836,1.2377981262691318,0.2872940589758314,0.09193724131158788,0.09127970198603011,0.26845978873806264,0.2898346548834494,0.09195848739018352,0.18806581081705506,1.5294823816319865,8.986419684730526,0.14970686905381536,0.30318985147826605,0.15060806809333674,0.2425622165475993,0.1812901339817216,0.10005394289111406,6.255841426018506,0.3757927002610633,0.10309444059826763,0.3144455543764439,0.4704319267491502,8.5908741938843,0.13158985207213422,0.13604688674126267,0.2264083593089341,0.14012635319009137,0.25791157445477353,0.5731887627870851,0.6302637102805467,3.5176536461466474,0.3613482639309514,0.08782345798467872,0.12296365517917585,0.2680071593414988,0.30968606946156835,0.09528711595738602,0.1098256441687591,1.4564110434151827,0.10451642272392687,0.1508636208381927,0.10458360567714145,0.2982136339652197,7.874521003530569,0.13547970563552042,0.6019545126377436,0.4807676814714865,2.19700350506401,1.0854870548985456,0.11063317024656531,3.2499503070650757,1.2062926387077573,0.1071236298201044,4.2530965711291175,1.1089133837999512,0.7591000453096557,1.4765429464291857,0.4706654392394234,0.5646412734933531,0.13657505187744373,0.15205204850446827,0.09042712939169595,0.27505211277818303,0.09614426306728961,0.1888826497396846,1.1244719691755063,5.775146966604191,0.09800500761260092,8.634922388522257,7.624134244669885,1.0966083817071173,0.13308686140271747,0.7859711896614596,5.098758925905508,0.11021665868424646,5.678629632795508,0.25501582258531896,0.5795791869910679,0.18122824269068982,0.5772823459054665,0.10216683554084328,0.23069713006595102,0.14900425296592884,0.32501412122551254,0.13774136667856765,0.8302566559659736,0.1298484606942338,0.43416149371194396,0.6868678287138977,0.7334502357221314,1.1050197275447582,0.17350809506409048,0.7894668169355175,2.0650347276816388,1.5341480108412477,0.13756026160140136,0.2697246283466413,0.09412890796366931,0.1521221920042991,0.16606156888802703,0.17724173262023266,0.1989939080116377,2.272406119773926,0.6125068773759478,0.5072381906985637,0.1365530415756663,0.14830786487516476,1.4728914028185038,2.3149465940502676,0.3204157170952402,0.1076508815155375,0.16861048931722006,0.7130291951716209,0.335681385340655,0.5432809948540884,0.2723800154582524,2.2677740305457212,1.0459029135304398,0.10116467847717482,0.0915586107842478,0.7662035947924569,4.5682946689893935,0.15797331649698676
1098,0.7738274774792725,0.09379255627148156,8.156266584591823,1.8216765684099927,0.23090096271788157,0.35346759813156176,0.7319465844412812,0.13780871687069007,0.5090416114138072,4.386114674461096,0.09385121623674503,3.298681832048087,1.199825106412294,0.29827445509357314,0.09646075890420534,0.09119815719159063,0.281615345161912,0.2947872287609686,0.09514237579673884,0.1849109455789671,1.5026798059203785,9.397064844107158,0.15346550123433578,0.302032554196714,0.1479018327559698,0.2408339855018063,0.17309342951872722,0.09566935207692337,6.388100899767272,0.36273853096183173,0.10685608393485028,0.3289349653761738,0.4884442742381614,8.74706760894758,0.13200566651304452,0.1425558384353648,0.21929575117963518,0.13339812130746168,0.2619726515490232,0.5853651041950454,0.6357164652390626,3.3684066900383565,0.3698191961516508,0.08768547325560531,0.1236584339652611,0.273257105276314,0.31603635498603005,0.09678516215002647,0.1148548677412383,1.3926614156095716,0.10195308318866456,0.14490723860245358,0.1039351182653792,0.29368565053998635,7.9005819325872615,0.13747303081059103,0.5960149705287059,0.4664659231875436,2.1193768585636152,1.1041035487855213,0.11548185429873802,3.3321234948267904,1.193991520271304,0.10797716796671712,4.392922994912924,1.1170496609969969,0.7431525546965448,1.4632774930678716,0.4864861184047572,0.5816567429676486,0.14024958335587354,0.15955288934726122,0.08969576721263098,0.2641950620435906,0.09953651322165538,0.182061748745023,1.1098925291811372,5.990686455918206,0.09340800457652511,8.513522442914939,7.749510980224055,1.1407535516092764,0.12768475484091482,0.7629625232002479,5.1976930717035446,0.10739164662000487,5.550934717987691,0.24231867605500962,0.5606206309383639,0.18131258948767645,0.5828957201755003,0.10079857450180535,0.24222648280635029,0.14360118596623708,0.32999682866564356,0.14076836732972148,0.7922956876748058,0.13257208888345365,0.43485247385541903,0.7173658421964472,0.762865874753295,1.083473846077336,0.16983301706277462,0.7787558092384634,2.068698936969309,1.5090216808649337,0.13408994979036432,0.26638592815355583,0.0920610676956578,0.14792279015385323,0.1614974285527783,0.18242604502687923,0.20654972761204712,2.3570115961740665,0.5991388031364862,0.49236477046699006,0.13311007492355653,0.1515153707458278,1.484854825904513,2.419546323531159,0.33393879779810526,0.1113588329697313,0.16109795926545536,0.7378902884015603,0.3318984191302174,0.5675247330636973,0.27159864004738393,2.3353360404207315,0.9971972796510827,0.1036185453979565,0.09579019805910813,0.7422266698581039,4.49207023873931,0.15430489894911284
1099,0.7555363144309507,0.09282147299193978,8.209846168770042,1.7692555417898073,0.23979132094681388,0.36194553070602925,0.6988579056537042,0.13986711093157858,0.4852308484398353,4.426114364333719,0.09479072471498913,3.259037820988836,1.1954055043073308,0.2896017998838346,0.09678205021966019,0.0910440079988154,0.28729283342717904,0.3060563507122801,0.09367737013977913,0.18943064936725154,1.4922991200806341,9.341621809480676,0.15981931493576793,0.2972514301626225,0.14214439500834977,0.24570636257051687,0.1723221654760127,0.09944070889151635,6.239297327932547,0.34715505350968867,0.1060570151629523,0.33259491506645594,0.48847203495807107,8.991145915214457,0.12836984147222258,0.13654547232100417,0.21870264763184966,0.13420183830082047,0.2645270086915984,0.5564892925704036,0.6425208478413208,3.3659871430210306,0.38445840314899493,0.08701675293444477,0.12245607486967328,0.27991760817745454,0.3175153921522685,0.09451928148334265,0.1178709082663347,1.3702660626311212,0.10179549765684094,0.14757770350655894,0.09923996501552908,0.2960294777111248,7.562972210328723,0.14418378850942087,0.6252931399876155,0.48064097263056466,2.0313363632378008,1.1324195189273567,0.1185602558410692,3.3469812594131185,1.2102265255131395,0.10682648292717845,4.33736661053861,1.1143807569774484,0.7400775782599878,1.48764187402646,0.4962177845334335,0.5649328400439487,0.1425107632924925,0.15263401641261898,0.08576708014797986,0.2530116908071449,0.09496303846858462,0.1908308715980503,1.1648019816117636,6.041860752639837,0.09213326474861028,8.40851366325432,7.483531415339573,1.118035597637221,0.1287839433515825,0.7275865637145379,4.985592124986327,0.10420347296147117,5.423573157303146,0.25140081990889424,0.535177391696977,0.18809872069999664,0.6111825413291496,0.0964296335933309,0.247627469524376,0.1371475971844402,0.32163126543626364,0.14452635024651173,0.7532407335068684,0.1378148429189227,0.4507784284065204,0.6832410302610434,0.7386439827281476,1.1270233842113206,0.16517327852999525,0.7817057791572934,2.128130238246293,1.5386772797152442,0.1289866814894327,0.2718182525624761,0.09622577875512124,0.14106517684968758,0.15711337915115384,0.1861863418583509,0.21629155243357767,2.36596223234099,0.6105548716351739,0.5095086877918665,0.1336347874991835,0.1440033900034802,1.4720446848287418,2.4007611851832675,0.32003015709702104,0.11427674804590719,0.16635536249356686,0.7241137450768463,0.32318170571996085,0.5916167057254444,0.2845341368561892,2.3496180171847167,0.9927065532152546,0.10657595667741405,0.09574988609619156,0.7114682060262564,4.695820116670449,0.15962396136952267
1100,0.7301327729003911,0.0913265816043706,7.983893705694244,1.8276412023838773,0.25045432513828575,0.35032294411936604,0.7206764770562427,0.1352753119284574,0.5079980632472761,4.42209072846858,0.09398356479410681,3.2826342166170734,1.2396047276970488,0.2909082014422308,0.10058116900802504,0.09249713135600418,0.28892256725900595,0.3109965555011576,0.09121231115570975,0.1822029435960947,1.5335248036061313,9.623682467893003,0.15850732465753492,0.28529289590328233,0.14852274120597897,0.254892557043832,0.17723275233817984,0.09872877878105216,6.092503418194791,0.34209520117566977,0.10427519370761934,0.3407604275995377,0.49732148497979495,8.910011235874984,0.13335289130224073,0.13710469714998572,0.2259534083142477,0.13290077993913568,0.2705184027558618,0.535112552529403,0.6359257191111581,3.4189824019179165,0.3708803238002344,0.08515591927850302,0.1264505506908083,0.2767808838571721,0.3232608767115663,0.09393958612758403,0.11274775156361605,1.4163445493034306,0.09763802203348473,0.15275108889364858,0.09524295746057158,0.3018941189809902,7.213610404481266,0.14132809265233384,0.6111736905404461,0.4871735929074741,2.0637162158874185,1.1465337158102589,0.1198147165417905,3.2771288664510605,1.2175805677410136,0.11118375743536103,4.213731841564205,1.1037670570321285,0.7767323916687692,1.4831934068705652,0.5144764842684547,0.536763029369653,0.14428124657812558,0.15188269731829385,0.08503584120119403,0.25997362909935384,0.09536046093397031,0.19248139783350385,1.1854526157379937,6.008745793423593,0.08865428505105469,8.139163647087727,7.199023778352501,1.1661753645636692,0.13474740816293945,0.7394060253028494,4.774216419872627,0.10374527176791348,5.369437256182496,0.24252339764956343,0.5379567806268938,0.19262003240753295,0.6385921059027181,0.09317498279002245,0.25617251783069206,0.13747998309519632,0.31348232100351714,0.14777026963850884,0.73845244588906,0.13786792602263076,0.4706256862241082,0.7032574271729832,0.7098044166806187,1.0874851327367367,0.1579983515232793,0.7760575057225265,2.1571506958825126,1.488389498708562,0.1262926104253704,0.268647801005236,0.09311897610037773,0.13728414427263402,0.16231080664035366,0.18518646935695984,0.21492732123765754,2.3283797430474302,0.6144081413418038,0.5248685444348624,0.1298129131427181,0.14232361536380456,1.4953774687305539,2.4126458831940814,0.31754151395996416,0.11655837225980983,0.1647051325374252,0.7216081852743109,0.32459745585611705,0.5956874772675528,0.2730900161109383,2.313362615046127,0.959289295180303,0.11164868689723134,0.09732327519701572,0.6902817049099786,4.756092979640684,0.15366974582655246
